Fecha;16040050;23185010;23190130;23195090;23195180;23195200;23195502;24055030;37015020;23180040;23180050;23180070;23180080;23190110;23190140;23190210;23190260;23190280;23190300;23190320;23190340;23190350;23190360;23190380;23190400;23190440;23190450;23190500;23190510;23190520;23190560;23190590;23190600;23190700;23190810;23190830;24030270;24030330;24030630;24030750;24050060;24050070;24060040;24060080
2000-04-22;17;4.2;0;0;1.3;0.3;0.6;3.7;0;0;0;8;3;0;0;0;;0;2;0;0;0;2;2;0;;0;0;0;15;0;0.1;0;0.2;0;;5;3;1;5;0;0;0;0
2000-04-23;20;2.5;0;3.3;2.5;7.2;2.2;5.5;3;0;0;2;2;7;13;25;;2;0;5;9.5;5;1;0;7;;5;8;1;19;4;0.2;0;15.7;2;5.8;0;7;1;2;10;21;5;25
2000-04-24;0;0;0;1;0.1;0;0;22.5;0.2;2;0;0;0;0;45;0;;0;3;0;0;4;1;0;0;;0;0;7;0;1;0.2;0;0;2;0;0;0;0;0;5;0;10;0
2000-04-25;0;10.6;0;0;0;0;0;0;0;0;0;0;10;0;0;30;;1;1;0;0;0;5;0;0;;0;0;0;0;0;0.1;0;0;0;0.7;0;0;0;0;0;0;19;0
2000-04-26;0;0;0;0;0;0;0;0.8;0;0;41;1;0;0;0;0;;0;0;0;0;0;0;0;4;;0;0;0;0;0;0;0;0;0;0;2;0;0;22;0;81;1;0
2000-04-27;20;0;0;0;0;0;0;23.1;0;0;0;0;0;0;0;0;;0;0;0;7.3;0;2;0;13;;0;0;0;0;0;0;0;1.5;0;0;10;8;7;7;5;4;0;0
2000-04-28;12;64.2;10;0;0.6;0;0;2.6;0;30;6;7;0;5;2;0;;0;0;20;0;0;20;0;2;;0;0;3;0;28;0;0;6;2;0;0;0;13;13;12;0;20;15
2000-04-29;10;0;0;4.4;0;0.3;0;0;0;0;0;20;0;0;3;0;;0;4;20;3;0;2;0;4;;0;0;0;0;2;0.3;3;6.5;2;0;2;5;3;20;0;16;35;17
2000-04-30;45;0;3;4;0;1.5;0;0;0;0;0;0;4;30;0;30;;0;2;0;0;0;0;0;2;;0;13;1;0;1;0;0;0;0;0;8;4;7;3;0;0;0;0
2000-05-01;19;0;5;10;5.2;7.2;0;0;3.5;0;0;0;0;0;0;0;;0;6;0;0;0;0;0;9;;2;0;0;0;0;0;0;0;0;0;2;5;9;7;0;0;0;0
2000-05-02;7;0;12;0;3.6;1.1;0.5;0;0;0;0;0;0;0;5;0;;0;0;0;0;0;0;0;6;;3;0;0;0;0;1.7;0;0;0;0;9;4;4;9;5;6;12;0
2000-05-03;15;0.2;3;0;0;0;0.1;0;0;0;0;13;0;0;0;0;;0;0;10;0;0;10;6;3;;0;0;0;3;0;0.1;0;0;6;0;0;0;0;0;10;22;2;0
2000-05-04;0;0;0;0;0;0;14.7;0.3;0.1;16;0;0;0;0;0;0;;25;0;0;0;0;1;5;4;;0;6;4;0;0;29.2;0;4.4;0;30.7;0;0;0;0;0;0;0;0
2000-05-05;12;16;0;0;0;0;21.9;0;0;0;4;16;50;30;3;10;;4;1;50;0;19;1;0;3;;0;5;11;0;8;1.8;15;24;11;0.3;12;9;2;10;0;7;61;30
2000-05-06;0;0;0;1.5;0.6;0;1.9;5.4;0;69;0;0;0;4;1;0;;0;0;0;0;0;2;0;0;;0;4;0;0;0;6.9;0;0;120.1;0.1;0;0;1;2;0;11;0;0
2000-05-07;15;30.5;0;0;9.7;0.1;13.4;0;0;0;0;90;12;0;7;20;;45;0;20;0;0;1;0;3;;0;0;22;0;2;25.4;0;22.9;6;0.4;6;0;0;0;0;9;10;45
2000-05-08;35;2.8;0;5.3;0;0.8;0.5;0;0;0;21;5;0;0;0;30;;0;10;0;0;0;0;76;4;;0;0;0;0;13;1.9;0;0;2;0;0;4;0;3;0;0;0;0
